"source_league_name";"source_country";"source_league_id";"player_id";"player_name";"firstname";"lastname";"age";"birth_date";"birth_place";"birth_country";"nationality";"height";"weight";"injured";"photo";"team_id";"team_name";"team_logo";"league_id";"league_name_api";"league_country";"league_logo";"league_flag";"season";"games_appearences";"games_lineups";"games_minutes";"games_number";"games_position";"games_rating";"games_captain";"substitutes_in";"substitutes_out";"substitutes_bench";"shots_total";"shots_on";"goals_total";"goals_conceded";"goals_assists";"goals_saves";"passes_total";"passes_key";"passes_accuracy";"tackles_total";"tackles_blocks";"tackles_interceptions";"duels_total";"duels_won";"dribbles_attempts";"dribbles_success";"dribbles_past";"fouls_drawn";"fouls_committed";"cards_yellow";"cards_yellowred";"cards_red";"penalty_won";"penalty_commited";"penalty_scored";"penalty_missed";"penalty_saved";"goals_per90";"assists_per90";"shots_per90";"shots_on_per90";"key_passes_per90";"passes_per90";"tackles_per90";"interceptions_per90";"duels_total_per90";"duels_won_per90";"dribbles_attempts_per90";"dribbles_success_per90";"fouls_drawn_per90";"fouls_committed_per90"
"Segunda División";"Spain";141;387986;"Ekaitz Redondo";"Ekaitz";"Redondo Borrajo";21;"2004-04-12";NA;"Spain";"Spain";"174 cm";NA;FALSE;"https://media.api-sports.io/football/players/387986.png";545;"Eibar";"https://media.api-sports.io/football/teams/545.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;32;"Attacker";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Segunda División";"Spain";141;402238;"P. Mbemba";"Pierre";"Mbemba";21;"2004-04-11";NA;"France";"France";"188 cm";"83 kg";FALSE;"https://media.api-sports.io/football/players/402238.png";731;"Sporting Gijon";"https://media.api-sports.io/football/teams/731.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;3;0;67;28;"Defender";6,17;FALSE;3;0;7;1;NA;0;0;0;NA;29;NA;NA;NA;NA;1;4;NA;NA;NA;NA;NA;4;0;0;0;NA;NA;0;0;NA;0;0;1,34328358208955;NA;NA;38,955223880597;NA;1,34328358208955;5,37313432835821;NA;NA;NA;NA;5,37313432835821
"Segunda División";"Spain";141;403452;"J. Mancha";"Joshua Dalai";"Mancha García";21;"2004-10-05";NA;"Mexico";"Mexico";NA;NA;FALSE;"https://media.api-sports.io/football/players/403452.png";731;"Sporting Gijon";"https://media.api-sports.io/football/teams/731.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;34;"Midfielder";NA;FALSE;0;0;3;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Segunda División";"Spain";141;203426;"J. Gómez";"Jonathan Germán";"Gómez Mendoza";22;"2003-09-01";"North Richland Hills";"USA";"USA";"176";"71";FALSE;"https://media.api-sports.io/football/players/203426.png";722;"Albacete";"https://media.api-sports.io/football/teams/722.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;25;18;1572;3;"Defender";6,74;FALSE;7;5;11;8;1;0;0;0;NA;549;12;NA;35;8;18;130;78;19;8;NA;23;11;4;0;0;NA;NA;0;0;NA;0;0;0,458015267175573;0,0572519083969466;0,687022900763359;31,4312977099237;2,00381679389313;1,03053435114504;7,44274809160305;4,46564885496183;1,08778625954198;0,458015267175573;1,31679389312977;0,629770992366412
"Segunda División";"Spain";141;290482;"Jorge Pascual";"Jorge";"Pascual Medina";22;"2003-04-09";"Almería";"Spain";"Spain";"187 cm";"70 kg";FALSE;"https://media.api-sports.io/football/players/290482.png";715;"Granada CF";"https://media.api-sports.io/football/teams/715.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;27;20;1817;19;"Attacker";6,72;FALSE;7;11;7;48;22;5;0;0;NA;356;9;NA;18;4;2;239;131;25;9;NA;36;22;4;0;0;NA;NA;1;0;NA;0,247660979636764;0;2,37754540451293;1,08970831040176;0,445789763346175;17,6334617501376;0,89157952669235;0,0990643918547056;11,8381948266373;6,48871766648321;1,23830489818382;0,445789763346175;1,7831590533847;1,08970831040176
"Segunda División";"Spain";141;327469;"Pau Casadesús";"Pau";"Casadesús Castro";22;"2003-10-30";"Vallirana";"Spain";"Spain";"183 cm";"80 kg";FALSE;"https://media.api-sports.io/football/players/327469.png";715;"Granada CF";"https://media.api-sports.io/football/teams/715.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;19;11;1054;2;"Defender";6,7;FALSE;8;6;10;3;2;1;0;0;NA;272;2;NA;26;4;12;98;51;16;9;NA;1;13;3;0;0;NA;NA;0;0;NA;0,0853889943074004;0;0,256166982922201;0,170777988614801;0,170777988614801;23,2258064516129;2,22011385199241;1,0246679316888;8,36812144212524;4,35483870967742;1,36622390891841;0,768500948766603;0,0853889943074004;1,1100569259962
"Segunda División";"Spain";141;335037;"Diego Hormigo";"Diego";"Hormigo Iturralde";22;"2003-04-16";NA;"Spain";"Spain";"182 cm";"75 kg";FALSE;"https://media.api-sports.io/football/players/335037.png";715;"Granada CF";"https://media.api-sports.io/football/teams/715.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;11;3;413;3;"Defender";6,38;FALSE;8;3;22;2;NA;0;0;0;NA;119;2;NA;4;1;2;29;12;4;2;NA;4;12;1;0;1;NA;NA;0;0;NA;0;0;0,435835351089588;NA;0,435835351089588;25,9322033898305;0,871670702179177;0,435835351089588;6,31961259079903;2,61501210653753;0,871670702179177;0,435835351089588;0,871670702179177;2,61501210653753
"Segunda División";"Spain";141;336633;"Javi Villar";"Javier";"Villar del Fraile";22;"2003-03-15";"Murcia";"Spain";"Spain";"187 cm";"69 kg";FALSE;"https://media.api-sports.io/football/players/336633.png";722;"Albacete";"https://media.api-sports.io/football/teams/722.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;22;12;1081;18;"Midfielder";6,66;FALSE;10;7;13;9;3;0;0;1;NA;499;3;NA;21;11;19;108;52;12;10;NA;8;26;3;0;0;NA;NA;0;0;NA;0;0,0832562442183164;0,749306197964847;0,249768732654949;0,249768732654949;41,5448658649399;1,74838112858464;1,58186864014801;8,99167437557817;4,32932469935245;0,999074930619796;0,832562442183164;0,666049953746531;2,16466234967623
"Segunda División";"Spain";141;353771;"S. Faye";"Souleymane";"Faye";22;"2003-02-08";"Dakar";"Senegal";"Senegal";"179 cm";"70 kg";FALSE;"https://media.api-sports.io/football/players/353771.png";715;"Granada CF";"https://media.api-sports.io/football/teams/715.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;19;19;1611;17;"Midfielder";6,98;FALSE;0;8;0;27;13;2;0;6;NA;405;23;NA;18;1;8;237;92;75;25;NA;28;15;2;0;0;NA;NA;0;0;NA;0,111731843575419;0,335195530726257;1,50837988826816;0,726256983240223;1,28491620111732;22,6256983240223;1,00558659217877;0,446927374301676;13,2402234636872;5,13966480446927;4,18994413407821;1,39664804469274;1,56424581005587;0,837988826815642
"Segunda División";"Spain";141;288144;"Mario Ramos Fernández";"Mario";"Ramos Fernández";21;"2004-01-01";"Badajoz";"Spain";"Spain";"184 cm";"76 kg";FALSE;"https://media.api-sports.io/football/players/288144.png";722;"Albacete";"https://media.api-sports.io/football/teams/722.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;30;"Goalkeeper";NA;FALSE;0;0;5;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Segunda División";"Spain";141;296494;"Marc Monedero";"Marc";"Monedero Sánchez";20;"2005-01-16";NA;"Spain";"Spain";NA;NA;FALSE;"https://media.api-sports.io/football/players/296494.png";9580;"Burgos";"https://media.api-sports.io/football/teams/9580.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;37;"Goalkeeper";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Segunda División";"Spain";141;380261;"Marcos Luna";"Marcos";"Luna Ruiz";22;"2003-04-05";"Zaragoza";"Spain";"Spain";"183 cm";"80 kg";FALSE;"https://media.api-sports.io/football/players/380261.png";723;"Almeria";"https://media.api-sports.io/football/teams/723.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;20;10;916;16;"Defender";6,44;FALSE;10;6;18;1;1;0;0;0;NA;487;11;NA;20;3;13;104;47;20;9;NA;7;21;2;0;0;NA;1;0;0;NA;0;0;0,0982532751091703;0,0982532751091703;1,08078602620087;47,8493449781659;1,96506550218341;1,27729257641921;10,2183406113537;4,617903930131;1,96506550218341;0,884279475982533;0,687772925764192;2,06331877729258
"Segunda División";"Spain";141;412693;"Capi";"Hugo";"Martínez González";19;"2006-08-23";"Albacete";"Spain";"Spain";"178 cm";"74 kg";FALSE;"https://media.api-sports.io/football/players/412693.png";722;"Albacete";"https://media.api-sports.io/football/teams/722.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;14;26;"Midfielder";6,6;FALSE;0;0;0;1;1;0;0;0;NA;5;NA;NA;1;NA;NA;4;2;2;1;NA;NA;1;0;0;0;NA;NA;0;0;NA;0;0;6,42857142857143;6,42857142857143;NA;32,1428571428571;6,42857142857143;NA;25,7142857142857;12,8571428571429;12,8571428571429;6,42857142857143;NA;6,42857142857143
"Segunda División";"Spain";141;436785;"Matia Barzic Gutiérrez";"Matia";"Barzic Gutiérrez";21;"2004-05-31";"Madrid";"Spain";"Spain";NA;NA;FALSE;"https://media.api-sports.io/football/players/436785.png";725;"Cultural Leonesa";"https://media.api-sports.io/football/teams/725.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;24;23;2061;36;"Defender";6,95;FALSE;1;2;1;7;3;1;0;0;NA;1172;2;44;32;17;22;129;85;5;5;NA;15;18;7;0;0;1;NA;0;0;NA;0,0436681222707424;0;0,305676855895196;0,131004366812227;0,0873362445414847;51,17903930131;1,39737991266376;0,960698689956332;5,63318777292576;3,7117903930131;0,218340611353712;0,218340611353712;0,655021834061135;0,786026200873362
"Segunda División";"Spain";141;441836;"Juan Sánchez";"Juan";"Sánchez Collantes";22;"2003-09-25";NA;"Spain";"Spain";NA;NA;FALSE;"https://media.api-sports.io/football/players/441836.png";725;"Cultural Leonesa";"https://media.api-sports.io/football/teams/725.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;34;"Attacker";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Segunda División";"Spain";141;447438;"Joaquin Domingo";"Joaquin";"Domingo Ponce";19;"2006-05-14";"Iniesta";"Spain";"Spain";NA;NA;FALSE;"https://media.api-sports.io/football/players/447438.png";722;"Albacete";"https://media.api-sports.io/football/teams/722.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;15;40;"Defender";6;FALSE;0;0;0;NA;NA;0;0;0;NA;9;NA;NA;NA;NA;1;6;1;3;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;0;0;NA;NA;NA;54;NA;6;36;6;18;NA;NA;NA
"Segunda División";"Spain";141;455024;"Diego Díaz";"Diego";"Díaz Cacho";20;"2005-05-31";"Santander";"Spain";"Spain";"173 cm";"68 kg";FALSE;"https://media.api-sports.io/football/players/455024.png";4665;"Racing Santander";"https://media.api-sports.io/football/teams/4665.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;34;"Midfielder";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Segunda División";"Spain";141;465433;"Daniel Bernabéu";"Daniel";"Bernabéu Garcia";18;"2007-01-15";NA;"Spain";"Spain";NA;NA;FALSE;"https://media.api-sports.io/football/players/465433.png";722;"Albacete";"https://media.api-sports.io/football/teams/722.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;1;27;"Defender";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;0;0;NA;NA;NA;180;NA;NA;NA;NA;NA;NA;NA;NA
"Segunda División";"Spain";141;505269;"Diego González";"Diego";"González Presencio";19;"2006-01-21";NA;"Spain";"Spain";"186 cm";NA;FALSE;"https://media.api-sports.io/football/players/505269.png";9580;"Burgos";"https://media.api-sports.io/football/teams/9580.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;35;"Goalkeeper";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Segunda División";"Spain";141;336587;"S. El Jebari";"Salim";"El Jebari El Hannouni";21;"2004-02-05";"Madrid";"Spain";"Morocco";"178 cm";"70 kg";FALSE;"https://media.api-sports.io/football/players/336587.png";799;"Mirandes";"https://media.api-sports.io/football/teams/799.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;20;5;679;30;"Attacker";6,69;FALSE;15;5;22;4;2;0;0;3;NA;138;16;NA;9;NA;1;102;53;36;19;NA;21;6;1;0;0;NA;NA;0;0;NA;0;0,397643593519882;0,53019145802651;0,265095729013255;2,12076583210604;18,2916053019146;1,19293078055965;0,132547864506627;13,519882179676;7,02503681885125;4,77172312223859;2,51840942562592;2,78350515463918;0,795287187039764
"Segunda División";"Spain";141;339863;"M. Perović";"Marko";"Perović";19;"2006-03-05";"Podgorica";"Montenegro";"Montenegro";"179";"73";FALSE;"https://media.api-sports.io/football/players/339863.png";723;"Almeria";"https://media.api-sports.io/football/teams/723.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;6;0;75;36;"Midfielder";6,38;FALSE;6;0;20;2;NA;0;0;0;NA;23;NA;NA;1;NA;NA;12;5;5;2;NA;2;1;0;0;0;NA;NA;0;0;NA;0;0;2,4;NA;NA;27,6;1,2;NA;14,4;6;6;2,4;2,4;1,2
"Segunda División";"Spain";141;342228;"S. Džodić";"Stefan";"Džodić";20;"2005-03-15";"Montpellier";"France";"Serbia";"190";"80";FALSE;"https://media.api-sports.io/football/players/342228.png";723;"Almeria";"https://media.api-sports.io/football/teams/723.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;21;16;1312;29;"Midfielder";6,94;FALSE;5;9;8;10;2;1;0;2;NA;602;7;NA;27;5;19;169;101;10;8;NA;22;29;5;0;0;NA;NA;0;0;NA;0,0685975609756098;0,13719512195122;0,685975609756098;0,13719512195122;0,480182926829268;41,2957317073171;1,85213414634146;1,30335365853659;11,592987804878;6,92835365853659;0,685975609756098;0,548780487804878;1,50914634146341;1,98932926829268
"Segunda División";"Spain";141;402281;"Silvi";"Silvi";"Clua Oya";20;"2005-01-29";"Pinell de Brai";"Spain";"Spain";"189 cm";"79 kg";FALSE;"https://media.api-sports.io/football/players/402281.png";723;"Almeria";"https://media.api-sports.io/football/teams/723.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;8;2;243;5;"Midfielder";6,63;FALSE;6;2;13;3;2;0;0;0;NA;115;1;NA;4;1;1;35;16;2;1;NA;6;6;0;0;0;NA;NA;0;0;NA;0;0;1,11111111111111;0,740740740740741;0,37037037037037;42,5925925925926;1,48148148148148;0,37037037037037;12,962962962963;5,92592592592593;0,740740740740741;0,37037037037037;2,22222222222222;2,22222222222222
"Segunda División";"Spain";141;402281;"Silvi";"Silvi";"Clua Oya";20;"2005-01-29";"Pinell de Brai";"Spain";"Spain";"189 cm";"79 kg";FALSE;"https://media.api-sports.io/football/players/402281.png";799;"Mirandes";"https://media.api-sports.io/football/teams/799.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;8;8;608;16;"Midfielder";6,45;FALSE;0;4;0;2;1;0;0;0;NA;215;2;NA;14;6;8;74;27;9;2;NA;3;10;3;0;0;NA;NA;0;0;NA;0;0;0,296052631578947;0,148026315789474;0,296052631578947;31,8256578947368;2,07236842105263;1,18421052631579;10,9539473684211;3,99671052631579;1,33223684210526;0,296052631578947;0,444078947368421;1,48026315789474
"Segunda División";"Spain";141;438284;"Rafel Bauzà";"Rafel";"Bauzà Sureda";20;"2005-01-30";"Sant Llorenç des Cardessar";"Spain";"Spain";"183";"74";FALSE;"https://media.api-sports.io/football/players/438284.png";799;"Mirandes";"https://media.api-sports.io/football/teams/799.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;25;25;2121;26;"Midfielder";6,67;FALSE;0;9;0;28;11;3;0;1;NA;777;20;NA;34;8;13;233;95;26;9;NA;27;57;11;0;0;NA;1;0;0;NA;0,127298444130127;0,0424328147100424;1,18811881188119;0,466760961810467;0,848656294200849;32,970297029703;1,44271570014144;0,551626591230552;9,88684582743989;4,03111739745403;1,1032531824611;0,381895332390382;1,14568599717115;2,41867043847242
"Segunda División";"Spain";141;507490;"Pedro Cedillo";"Pedro Fidel";"Cedillo Segura";18;"2007-06-18";NA;"Spain";"Spain";"192 cm";NA;FALSE;"https://media.api-sports.io/football/players/507490.png";723;"Almeria";"https://media.api-sports.io/football/teams/723.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;32;"Defender";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Segunda División";"Spain";141;297646;"D. Luna";"Daniel Andrés";"Luna García";22;"2003-05-07";"Cali";"Colombia";"Colombia";"179";"66";FALSE;"https://media.api-sports.io/football/players/297646.png";726;"Huesca";"https://media.api-sports.io/football/teams/726.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;22;12;1101;33;"Midfielder";6,73;FALSE;10;10;14;10;4;1;0;0;NA;271;16;NA;21;1;6;159;73;36;17;NA;28;21;2;0;1;1;NA;0;0;NA;0,0817438692098093;0;0,817438692098093;0,326975476839237;1,30790190735695;22,1525885558583;1,71662125340599;0,490463215258856;12,9972752043597;5,96730245231608;2,94277929155313;1,38964577656676;2,28882833787466;1,71662125340599
"Segunda División";"Spain";141;347885;"Marcos Fernández";"Marcos";"Fernández Sánchez";22;"2003-05-17";"Cambrils";"Spain";"Spain";"176";"65";FALSE;"https://media.api-sports.io/football/players/347885.png";10139;"AD Ceuta FC";"https://media.api-sports.io/football/teams/10139.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;22;21;1819;9;"Attacker";6,57;FALSE;1;8;1;37;20;8;0;1;NA;326;18;NA;17;1;8;271;94;47;19;NA;29;47;6;0;1;NA;NA;1;0;NA;0,395821880153931;0,0494777350192413;1,83067619571193;0,989554700384827;0,890599230346344;16,1297416162727;0,841121495327103;0,395821880153931;13,4084661902144;4,65090709180869;2,32545354590434;0,940076965365585;1,434854315558;2,32545354590434
"Segunda División";"Spain";141;403488;"Jorge Bote";"Jorge";"Bote Arroyo";21;"2004-01-08";NA;"Spain";"Spain";NA;NA;FALSE;"https://media.api-sports.io/football/players/403488.png";10139;"AD Ceuta FC";"https://media.api-sports.io/football/teams/10139.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;32;"Defender";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Segunda División";"Spain";141;459040;"A. Mané";"Alioune Badara";"Mané";22;"2003-02-10";NA;"Senegal";"Senegal";NA;NA;FALSE;"https://media.api-sports.io/football/players/459040.png";544;"Deportivo La Coruna";"https://media.api-sports.io/football/teams/544.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;28;"Attacker";NA;FALSE;0;0;3;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Segunda División";"Spain";141;470186;"Adrián Romero";"Adrián";"Romero González";19;NA;NA;"Spain";"Spain";NA;NA;FALSE;"https://media.api-sports.io/football/players/470186.png";10139;"AD Ceuta FC";"https://media.api-sports.io/football/teams/10139.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;33;"Midfielder";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Segunda División";"Spain";141;528318;"Juanki Ferrando";NA;NA;19;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/528318.png";5254;"Castellón";"https://media.api-sports.io/football/teams/5254.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;50;"Goalkeeper";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Segunda División";"Spain";141;316115;"Ángel Recio";"Ángel";"Recio Gutiérrez";22;"2003-01-05";"Fuengirola";"Spain";"Spain";"185 cm";NA;FALSE;"https://media.api-sports.io/football/players/316115.png";535;"Malaga";"https://media.api-sports.io/football/teams/535.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;8;6;596;36;"Defender";6,36;FALSE;2;0;16;1;1;0;0;0;NA;408;2;49;4;4;3;51;20;1;1;NA;7;10;1;0;0;NA;1;0;0;NA;0;0;0,151006711409396;0,151006711409396;0,302013422818792;61,6107382550336;0,604026845637584;0,453020134228188;7,7013422818792;3,02013422818792;0,151006711409396;0,151006711409396;1,05704697986577;1,51006711409396
